Restaurant,State,City,Zip-Code,Phone,Address,Longitude,Latitude,Source
A & W Family Restaurant,NY,Fishkill,12524,845-897-3542,"59 W Merritt Blvd Fishkill, NY, 12524",-73.898972,41.528438,https://www.menuism.com/restaurants/a-w-family-restaurant-fishkill-644813
A & W Family Restaurant,NY,Jericho,11753,516-334-7236,"83 Jericho Tpke Jericho, NY, 11753",-73.561081,40.779423,https://www.menuism.com/restaurants/a-w-family-restaurant-jericho-638599
A & W Family Restaurant,NY,Liverpool,13090,315-652-1036,"3821 Route 31 Liverpool, NY, 13090",-76.2491245,43.1838539,https://www.menuism.com/restaurants/a-w-family-restaurant-liverpool-368461
A & W Family Restaurant,NY,Long Island City,11105-2210,718-721-9296,"2207 36th St Long Island City, NY, 11105-2210",-73.929299,40.74234,https://www.menuism.com/restaurants/a-w-family-restaurant-long-island-city-9533
A & W Family Restaurant,NY,Oneida,13421,315-366-0340,"127 Genesee St Oneida, NY, 13421",-75.6429657,43.0789044,https://www.menuism.com/restaurants/a-w-family-restaurant-oneida-264095
A & W Family Restaurant,NY,Oswego,13126,315-342-1551,"295 State Route 104 Oswego, NY, 13126",-76.4817182,43.4614144,https://www.menuism.com/restaurants/a-w-family-restaurant-oswego-366460
A & W Family Restaurant,NY,Owego,13827,607-687-3808,"803 State Route 17c Owego, NY, 13827",-76.2369326,42.099922,https://www.menuism.com/restaurants/a-w-family-restaurant-owego-94312
A & W Family Restaurant,NY,Plattsburgh,12901,518-561-4530,"7155 State Route 9 Plattsburgh, NY, 12901",-73.434957,44.727401,https://www.menuism.com/restaurants/a-w-family-restaurant-plattsburgh-677307
A & W Family Restaurant,NY,Staten Island,10306-3523,718-987-0770,"1995 Hylan Blvd Staten Island, NY, 10306-3523",-74.098433,40.581441,https://www.menuism.com/restaurants/a-w-family-restaurant-staten-island-619560
A & W Family Restaurant,NY,Vestal,13850,607-786-3500,"1919 Vestal Pkwy E Vestal, NY, 13850",-76.019777,42.09488,https://www.menuism.com/restaurants/a-w-family-restaurant-vestal-315273
A & W Family Restaurant,NY,West Islip,11795,631-893-0554,"Union Blvd West Islip, NY, 11795",-73.3004618,40.7080479,https://www.menuism.com/restaurants/a-w-family-restaurant-west-islip-637609
A & W Family Restaurant,OH,Akron,44319,330-724-5454,"2337 S Main St Akron, OH, 44319",-81.525687,41.022979,https://www.menuism.com/restaurants/a-w-family-restaurant-akron-616457
A & W Family Restaurant,OH,Barnesville,43713,740-425-1773,"1105 E Main St Barnesville, OH, 43713",-81.1554153,39.9915465,https://www.menuism.com/restaurants/a-w-family-restaurant-barnesville-99419
A & W Family Restaurant,OH,Bellevue,44811,419-483-3500,"625 W Main St Bellevue, OH, 44811",-82.8545493,41.2774671,https://www.menuism.com/restaurants/a-w-family-restaurant-bellevue-48031
A & W Family Restaurant,OH,Botkins,45306,937-693-1507,"500 E State St Botkins, OH, 45306",-84.174906,40.467919,https://www.menuism.com/restaurants/a-w-family-restaurant-botkins-666581
A & W Family Restaurant,OH,Bryan,43506,419-636-4015,"1113 S Main St Bryan, OH, 43506",-84.550894,41.4624,https://www.menuism.com/restaurants/a-w-family-restaurant-bryan-652859
A & W Family Restaurant,OH,Canton,44718-2504,330-497-0366,"4232 Belden Village St NW Canton, OH, 44718-2504",-81.4273107,40.8552458,https://www.menuism.com/restaurants/a-w-family-restaurant-canton-270641
A & W Family Restaurant,OH,Columbus,43207,614-491-8156,"3663 S High St Columbus, OH, 43207",-82.9987895,39.8871265,https://www.menuism.com/restaurants/a-w-family-restaurant-columbus-81043
A & W Family Restaurant,OH,Columbus,43213,614-864-1609,"4628 E Main St Columbus, OH, 43213",-82.8753466,39.9554437,https://www.menuism.com/restaurants/a-w-family-restaurant-columbus-348972
A & W Family Restaurant,OH,Columbus,43224,614-268-8173,"3561 Cleveland Ave Columbus, OH, 43224",-82.961842,40.040038,https://www.menuism.com/restaurants/a-w-family-restaurant-columbus-372244
A & W Family Restaurant,OH,Columbus,43228,614-878-2880,"4670 W Broad St Columbus, OH, 43228",-83.125927,39.952528,https://www.menuism.com/restaurants/a-w-family-restaurant-columbus-27548
A & W Family Restaurant,OH,Columbus,43230,614-471-4197,"5111 N Hamilyon Rd Columbus, OH, 43230",-82.8633425,40.0606434,https://www.menuism.com/restaurants/a-w-family-restaurant-columbus-214246
A & W Family Restaurant,OH,Columbus,43240,614-888-6847,"1555 Polaris Pkwy Columbus, OH, 43240",-82.975984,40.140997,https://www.menuism.com/restaurants/a-w-family-restaurant-columbus-664939
A & W Family Restaurant,OH,Dayton,45414,937-275-5940,"2235 Needmore Rd Dayton, OH, 45414",-84.192158,39.819891,https://www.menuism.com/restaurants/a-w-family-restaurant-dayton-351784
A & W Family Restaurant,OH,Dayton,45424,937-237-8869,"8381 Troy Pike Dayton, OH, 45424",-84.1370598,39.8761824,https://www.menuism.com/restaurants/a-w-family-restaurant-dayton-301667
A & W Family Restaurant,OH,Dayton,45459,937-312-0605,"5501 Wilmington Pike Dayton, OH, 45459",-84.109647,39.659624,https://www.menuism.com/restaurants/a-w-family-restaurant-dayton-317615
A & W Family Restaurant,OH,Dayton,45459-3860,937-439-0325,"1540 MIAMISBURG CENTERVILLE RD Dayton, OH, 45459-3860",-84.196682,39.63013,https://www.menuism.com/restaurants/a-w-family-restaurant-dayton-47034
A & W Family Restaurant,OH,Delphos,45833,419-695-1632,"924 E 5th St Delphos, OH, 45833",-84.3317186,40.8469673,https://www.menuism.com/restaurants/a-w-family-restaurant-delphos-379024
A & W Family Restaurant,OH,Dublin,43016,614-336-1594,"5043 Tuttle Crossing Blvd Dublin, OH, 43016",-83.1292552,40.0765482,https://www.menuism.com/restaurants/a-w-family-restaurant-dublin-681630
A & W Family Restaurant,OH,East Liverpool,43920,330-385-8216,"Ohio 170 East Liverpool, OH, 43920",-80.5791349,40.6728435,https://www.menuism.com/restaurants/a-w-family-restaurant-east-liverpool-598700
A & W Family Restaurant,OH,Harrison,45030,513-367-5111,"10919 New Haven Rd Harrison, OH, 45030",-84.802618,39.258242,https://www.menuism.com/restaurants/a-w-family-restaurant-harrison-661446
A & W Family Restaurant,OH,Jeffersonville,43128,740-948-2511,"12394 Us State Rt 35 Nw Jeffersonville, OH, 43128",-83.6026778,39.6170991,https://www.menuism.com/restaurants/a-w-family-restaurant-jeffersonville-114082
A & W Family Restaurant,OH,Kent,44240-2008,330-673-6912,"1124 W Main St Kent, OH, 44240-2008",-81.38264,41.151265,https://www.menuism.com/restaurants/a-w-family-restaurant-kent-243106
A & W Family Restaurant,OH,Marion,43302,740-389-2503,"1560 Marion- Mt Gilead Rd Marion, OH, 43302",-83.0868234,40.5811108,https://www.menuism.com/restaurants/a-w-family-restaurant-marion-284833
A & W Family Restaurant,OH,Niles,44446,330-652-1368,"5684 Youngstown Warren Rd Niles, OH, 44446",-80.749029,41.209653,https://www.menuism.com/restaurants/a-w-family-restaurant-niles-611833
A & W Family Restaurant,OH,Northwood,43619,419-693-7884,"3725 Williston Rd Northwood, OH, 43619",-83.4610966,41.600546,https://www.menuism.com/restaurants/a-w-family-restaurant-northwood-489138
A & W Family Restaurant,OH,Orwell,44076-9504,440-437-8480,"23 W Main St Orwell, OH, 44076-9504",-80.868813,41.53495,https://www.menuism.com/restaurants/a-w-family-restaurant-orwell-264751
A & W Family Restaurant,OH,Piqua,45356,937-773-0174,"1219 E Ash St Piqua, OH, 45356",-84.2120378,40.1507697,https://www.menuism.com/restaurants/a-w-family-restaurant-piqua-227328
A & W Family Restaurant,OH,Portsmouth,45662,740-353-3194,"1102 Chillicothe St Portsmouth, OH, 45662",-82.9961,38.7393,https://www.menuism.com/restaurants/a-w-family-restaurant-portsmouth-635036
A & W Family Restaurant,OH,Ravenna,44266,330-296-5028,"411 Oak Manor Dr Ravenna, OH, 44266",-81.22634,41.154163,https://www.menuism.com/restaurants/a-w-family-restaurant-ravenna-616167
A & W Family Restaurant,OH,Ravenna,44266-3351,330-296-5028,"769 E Main St Ravenna, OH, 44266-3351",-81.2296353,41.1572457,https://www.menuism.com/restaurants/a-w-family-restaurant-ravenna-255375
A & W Family Restaurant,OH,Sidney,45365,937-497-7785,"1951 Michigan St Sidney, OH, 45365",-84.1841313,40.2878271,https://www.menuism.com/restaurants/a-w-family-restaurant-sidney-158842
A & W Family Restaurant,OH,Springfield,45503,937-325-2521,"1929 E Main St Springfield, OH, 45503",-83.780013,39.923194,https://www.menuism.com/restaurants/a-w-family-restaurant-springfield-90482
A & W Family Restaurant,OH,Springfield,45503,937-324-1811,"717 N Limestone St Springfield, OH, 45503",-83.806213,39.932796,https://www.menuism.com/restaurants/a-w-family-restaurant-springfield-135274
A & W Family Restaurant,OH,Springfield,45505,937-322-9100,"2217 S Limestone St Springfield, OH, 45505",-83.811579,39.895565,https://www.menuism.com/restaurants/a-w-family-restaurant-springfield-176044
A & W Family Restaurant,OH,Sunbury,43074,740-362-7667,"7305 State Route 36/37 Sunbury, OH, 43074",-82.9316052,40.2666759,https://www.menuism.com/restaurants/a-w-family-restaurant-sunbury-287806
A & W Family Restaurant,OH,Tallmadge,44278-2246,330-633-4214,"35 West Ave Tallmadge, OH, 44278-2246",-81.443275,41.10128,https://www.menuism.com/restaurants/a-w-family-restaurant-tallmadge-249474
A & W Family Restaurant,OH,Union City,45390,937-968-5424,"800 E Elm St Union City, OH, 45390",-84.79777,40.201007,https://www.menuism.com/restaurants/a-w-family-restaurant-union-city-631851
A & W Family Restaurant,OH,Warren,44484,330-369-2800,"2746 Youngstown Rd Se Warren, OH, 44484",-80.785119,41.222618,https://www.menuism.com/restaurants/a-w-family-restaurant-warren-630731
A & W Family Restaurant,OH,Wauseon,43567,419-337-5111,"1180 N Shoop Ave Wauseon, OH, 43567",-84.134425,41.562616,https://www.menuism.com/restaurants/a-w-family-restaurant-wauseon-620306
A & W Family Restaurant,OH,Wheelersburg,45694,740-574-8481,"8781 Ohio River Rd Wheelersburg, OH, 45694",-82.8573,38.7168,https://www.menuism.com/restaurants/a-w-family-restaurant-wheelersburg-686713
A & W Family Restaurant,OH,Youngstown,44512,330-758-8901,"680 Boardman Canfield Rd Youngstown, OH, 44512",-80.68119,41.024628,https://www.menuism.com/restaurants/a-w-family-restaurant-youngstown-600722
A & W Family Restaurant,OH,Zanesville,43701,740-450-7820,"2455 West Pike Zanesville, OH, 43701",-82.048042,39.949267,https://www.menuism.com/restaurants/a-w-family-restaurant-zanesville-665308
A & W Family Restaurant,OK,Ardmore,73401,580-226-3636,"1215 N Commerce St Ardmore, OK, 73401",-97.1429995,34.1873422,https://www.menuism.com/restaurants/a-w-family-restaurant-ardmore-298485
A & W Family Restaurant,OK,Bartlesville,74006,918-333-7640,"600 Se Washington Blvd Bartlesville, OK, 74006",-95.9353,36.7482,https://www.menuism.com/restaurants/a-w-family-restaurant-bartlesville-665642
A & W Family Restaurant,OK,Claremore,74017,918-342-1350,"1301 W Will Rogers Blvd Claremore, OK, 74017",-95.6246,36.3161,https://www.menuism.com/restaurants/a-w-family-restaurant-claremore-665704
A & W Family Restaurant,OK,Durant,74701,580-924-6717,"2223 W Main St Durant, OK, 74701",-96.403594,33.99743,https://www.menuism.com/restaurants/a-w-family-restaurant-durant-675527
A & W Family Restaurant,OK,Edmond,73013,405-715-4999,"3201 S Broadway Edmond, OK, 73013",-97.486076,35.624726,https://www.menuism.com/restaurants/a-w-family-restaurant-edmond-5441
A & W Family Restaurant,OK,Enid,73703,580-237-6077,"309 S Van Buren St Enid, OK, 73703",-97.89015,36.3944046,https://www.menuism.com/restaurants/a-w-family-restaurant-enid-44461
A & W Family Restaurant,OK,Muskogee,74401,918-682-0311,"142 W Shawnee St Muskogee, OK, 74401",-95.3593,35.7704,https://www.menuism.com/restaurants/a-w-family-restaurant-muskogee-657658
A & W Family Restaurant,OK,Muskogee,74403,918-683-6217,"4300 Chandler Rd Muskogee, OK, 74403",-95.322873,35.740682,https://www.menuism.com/restaurants/a-w-family-restaurant-muskogee-683097
A & W Family Restaurant,OK,Oklahoma City,73119,405-632-6102,"2741 Sw 29th St Oklahoma City, OK, 73119",-97.5624368,35.4351245,https://www.menuism.com/restaurants/a-w-family-restaurant-oklahoma-city-282645
A & W Family Restaurant,OK,Oklahoma City,73120,405-302-0069,"2101 Nw 122nd St Oklahoma City, OK, 73120",-97.549857,35.595019,https://www.menuism.com/restaurants/a-w-family-restaurant-oklahoma-city-226176
A & W Family Restaurant,OK,Oklahoma City,73127,405-945-0066,"4501 Nw 23rd St Oklahoma City, OK, 73127",-97.6012149,35.4933274,https://www.menuism.com/restaurants/a-w-family-restaurant-oklahoma-city-282564
A & W Family Restaurant,OK,Oklahoma City,73130,405-732-1565,"2918 S Douglas Blvd Oklahoma City, OK, 73130",-97.369779,35.436139,https://www.menuism.com/restaurants/a-w-family-restaurant-oklahoma-city-193402
A & W Family Restaurant,OK,Oklahoma City,73135,405-672-9305,"7727 S Sunnylane Rd Oklahoma City, OK, 73135",-97.441224,35.3875957,https://www.menuism.com/restaurants/a-w-family-restaurant-oklahoma-city-690331
A & W Family Restaurant,OK,Oklahoma City,73139,405-634-0598,"7609 S Western Ave Oklahoma City, OK, 73139",-97.530577,35.38991,https://www.menuism.com/restaurants/a-w-family-restaurant-oklahoma-city-217354
A & W Family Restaurant,OK,Oklahoma City,73160,405-799-5212,"1100 N Moore Ave Oklahoma City, OK, 73160",-97.4969549,35.3479999,https://www.menuism.com/restaurants/a-w-family-restaurant-oklahoma-city-374439
A & W Family Restaurant,OK,Ponca City,74601,580-762-5358,"1102 E Prospect Ave Ponca City, OK, 74601",-97.070292,36.7385627,https://www.menuism.com/restaurants/a-w-family-restaurant-ponca-city-132411
A & W Family Restaurant,OK,Sand Springs,74063,918-245-4784,"900 E Charles Page Blvd Sand Springs, OK, 74063",-96.095753,36.138234,https://www.menuism.com/restaurants/a-w-family-restaurant-sand-springs-13713
A & W Family Restaurant,OK,Sapulpa,74066,918-227-0831,"115 E Taft St Sapulpa, OK, 74066",-96.1120837,35.9884317,https://www.menuism.com/restaurants/a-w-family-restaurant-sapulpa-31967
A & W Family Restaurant,OK,Seminole,74868,405-382-5599,"1127 E Wrangler Blvd Seminole, OK, 74868",-96.660279,35.246275,https://www.menuism.com/restaurants/a-w-family-restaurant-seminole-20221
A & W Family Restaurant,OK,Stillwater,74075,405-377-4474,"1004 N Boomer Rd Stillwater, OK, 74075",-97.0605957,36.1324042,https://www.menuism.com/restaurants/a-w-family-restaurant-stillwater-376093
A & W Family Restaurant,OK,Tahlequah,74464,918-456-0934,"1721 S Muskogee Ave Tahlequah, OK, 74464",-94.9768,35.8956,https://www.menuism.com/restaurants/a-w-family-restaurant-tahlequah-653682
A & W Family Restaurant,OK,Tulsa,74105,918-749-1219,"3152 E 51st St Tulsa, OK, 74105",-95.9426205,36.0897515,https://www.menuism.com/restaurants/a-w-family-restaurant-tulsa-191652
A & W Family Restaurant,OK,Tulsa,74120,918-585-1975,"1444 S Peoria Ave Tulsa, OK, 74120",-95.9756491,36.1409078,https://www.menuism.com/restaurants/a-w-family-restaurant-tulsa-136304
A & W Family Restaurant,OK,Tulsa,74128,918-437-4331,"1956 S Garnett Rd Tulsa, OK, 74128",-95.851578,36.133852,https://www.menuism.com/restaurants/a-w-family-restaurant-tulsa-247547
A & W Family Restaurant,OK,Tulsa,74133,918-252-7237,"6841 S Memorial Dr Tulsa, OK, 74133",-95.885814,36.064018,https://www.menuism.com/restaurants/a-w-family-restaurant-tulsa-241720
A & W Family Restaurant,OK,Yukon,73099,405-354-3123,"1109 Garth Brooks Blvd Yukon, OK, 73099",-97.7602487,35.497638,https://www.menuism.com/restaurants/a-w-family-restaurant-yukon-336408
A & W Family Restaurant,OR,Albany,97321,541-812-8888,"655 Nw North Albany Rd Albany, OR, 97321",-123.113487,44.643923,https://www.menuism.com/restaurants/a-w-family-restaurant-albany-620544
A & W Family Restaurant,OR,Albany,97322,541-924-2716,"33157 Highway 34 Se Albany, OR, 97322",-123.06433,44.55562,https://www.menuism.com/restaurants/a-w-family-restaurant-albany-631615
A & W Family Restaurant,OR,Ashland,97520,541-552-9863,"560 Clover Ln Ashland, OR, 97520",-122.663354,42.183552,https://www.menuism.com/restaurants/a-w-family-restaurant-ashland-654665
A & W Family Restaurant,OR,Beaverton,97007,503-524-5188,"14845 Sw Murray Scholls Dr Beaverton, OR, 97007",-122.826835,45.438722,https://www.menuism.com/restaurants/a-w-family-restaurant-beaverton-635536
A & W Family Restaurant,OR,Beaverton,97007-9237,503-524-5188,"14845 Sw Murray Blvd Beaverton, OR, 97007-9237",-122.826041,45.478409,https://www.menuism.com/restaurants/a-w-family-restaurant-beaverton-82955
A & W Family Restaurant,OR,Damascus,97009-9528,503-663-5901,"31439 Se Highway 26 Damascus, OR, 97009-9528",-122.341093,45.432144,https://www.menuism.com/restaurants/a-w-family-restaurant-damascus-85276
A & W Family Restaurant,OR,Eugene,97401,541-683-4135,"39 W Broadway Eugene, OR, 97401",-123.093319,44.049963,https://www.menuism.com/restaurants/a-w-family-restaurant-eugene-636848
A & W Family Restaurant,OR,Hermiston,97838,541-567-8091,"450 N 1st St Hermiston, OR, 97838",-119.29001,45.843571,https://www.menuism.com/restaurants/a-w-family-restaurant-hermiston-682283
A & W Family Restaurant,OR,Klamath Falls,97603,541-884-6398,"3620 Washburn Way Klamath Falls, OR, 97603",-121.757,42.193,https://www.menuism.com/restaurants/a-w-family-restaurant-klamath-falls-655700
A & W Family Restaurant,OR,La Pine,97739,541-536-5235,"16515 Reed Rd La Pine, OR, 97739",-121.499101,43.674498,https://www.menuism.com/restaurants/a-w-family-restaurant-la-pine-607068
A & W Family Restaurant,OR,Lebanon,97355,541-258-7755,"51 Cascade Dr Lebanon, OR, 97355",-122.8963005,44.5157573,https://www.menuism.com/restaurants/a-w-family-restaurant-lebanon-601583
A & W Family Restaurant,OR,Myrtle Point,97458,541-572-2411,"530 8th St Myrtle Point, OR, 97458",-124.139613,43.062687,https://www.menuism.com/restaurants/a-w-family-restaurant-myrtle-point-683803
A & W Family Restaurant,OR,Nyssa,97913,541-372-2986,"511 Main St Nyssa, OR, 97913",-116.999044,43.876678,https://www.menuism.com/restaurants/a-w-family-restaurant-nyssa-681125
A & W Family Restaurant,OR,Oakridge,97463,541-782-3662,"47841 Highway 58 Oakridge, OR, 97463",-122.346011,43.722468,https://www.menuism.com/restaurants/a-w-family-restaurant-oakridge-648019
